76,24,0,0,0,0,0,0,64,33,3,0,0,0,0,0,74,25,1,0,0,0,0,0,500,0,-1
78,18,4,0,0,0,0,0,45,49,5,1,0,0,0,0,68,29,3,0,0,0,0,0,510,0,-1
43,50,7,0,0,0,0,0,15,54,28,3,0,0,0,0,25,61,14,0,0,0,0,0,520,0,-1
22,75,2,1,0,0,0,0,3,37,59,1,0,0,0,0,7,67,26,0,0,0,0,0,530,0,-1
23,75,2,0,0,0,0,0,3,54,38,5,0,0,0,0,10,76,14,0,0,0,0,0,540,0,-1
76,24,0,0,0,0,0,0,59,30,10,1,0,0,0,0,71,25,4,0,0,0,0,0,550,0,-1
87,11,1,1,0,0,0,0,72,21,5,1,0,1,0,0,81,16,2,1,0,0,0,0,560,0,-1
93,3,2,1,0,1,0,0,89,9,1,0,1,0,0,0,98,1,0,1,0,0,0,0,570,0,-1
83,13,2,1,0,0,1,0,91,8,1,0,0,0,0,0,95,5,0,0,0,0,0,0,580,0,-1
77,18,2,0,1,0,2,0,77,18,3,2,0,0,0,0,87,13,0,0,0,0,0,0,590,0,-1
71,17,7,2,2,1,0,0,73,23,3,1,0,0,0,0,88,12,0,0,0,0,0,0,600,0,-1
87,7,3,2,1,0,0,0,92,7,1,0,0,0,0,0,96,4,0,0,0,0,0,0,610,0,-1
99,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,620,0,-1
97,3,0,0,0,0,0,0,98,2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,630,0,-1
96,4,0,0,0,0,0,0,95,5,0,0,0,0,0,0,98,2,0,0,0,0,0,0,640,0,-1
76,24,0,0,0,0,0,0,64,31,5,0,0,0,0,0,82,17,1,0,0,0,0,0,650,0,-1
81,18,1,0,0,0,0,0,63,36,1,0,0,0,0,0,80,20,0,0,0,0,0,0,660,0,-1
79,20,1,0,0,0,0,0,58,41,1,0,0,0,0,0,78,20,2,0,0,0,0,0,670,0,-1
73,26,1,0,0,0,0,0,58,31,11,0,0,0,0,0,72,19,9,0,0,0,0,0,680,0,-1
65,33,2,0,0,0,0,0,40,40,17,2,1,0,0,0,56,24,15,5,0,0,0,0,690,0,-1
41,49,10,0,0,0,0,0,16,64,12,8,0,0,0,0,45,40,14,1,0,0,0,0,700,0,-1
38,53,9,0,0,0,0,0,23,52,21,4,0,0,0,0,40,48,11,1,0,0,0,0,710,0,-1
80,19,1,0,0,0,0,0,81,17,1,1,0,0,0,0,92,7,1,0,0,0,0,0,720,0,-1
61,34,5,0,0,0,0,0,61,35,4,0,0,0,0,0,87,13,0,0,0,0,0,0,730,0,-1
80,17,3,0,0,0,0,0,76,23,1,0,0,0,0,0,97,3,0,0,0,0,0,0,740,0,-1
71,27,1,1,0,0,0,0,64,32,3,1,0,0,0,0,77,21,2,0,0,0,0,0,750,0,-1
4,26,0,20,50,0,0,0,0,10,20,10,60,0,0,0,0,10,20,10,33,27,0,0,760,0,-1
0,0,0,0,100,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,24,76,0,0,770,0,-1
0,0,0,0,100,0,0,0,0,0,0,0,83,17,0,0,0,0,0,0,14,86,0,0,780,0,-1
0,0,0,1,99,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,42,58,0,0,790,0,-1
0,0,0,6,94,0,0,0,0,0,0,2,96,2,0,0,0,0,0,1,56,43,0,0,800,0,-1
0,0,0,0,100,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,68,32,0,0,810,0,-1
0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,91,9,0,0,820,0,-1
0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,98,2,0,0,830,0,-1
0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,840,0,-1
0,0,0,2,98,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,850,0,-1
0,0,0,3,97,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,860,0,-1
0,0,0,14,86,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,870,0,-1
0,0,0,21,79,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,880,0,-1
0,0,0,21,79,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,890,0,-1
0,0,0,45,55,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,900,0,-1
0,0,0,67,33,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,910,0,-1
0,0,0,94,6,0,0,0,0,0,0,1,99,0,0,0,0,0,0,10,90,0,0,0,920,0,-1
0,0,0,98,2,0,0,0,0,0,0,2,98,0,0,0,0,0,0,9,91,0,0,0,930,0,-1
0,0,0,100,0,0,0,0,0,0,0,36,64,0,0,0,0,0,0,48,52,0,0,0,940,0,-1
0,0,0,100,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,71,29,0,0,0,950,0,-1
0,0,1,99,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,98,2,0,0,0,960,0,-1
0,0,11,89,0,0,0,0,0,0,3,97,0,0,0,0,0,0,30,70,0,0,0,0,970,0,-1
0,0,5,95,0,0,0,0,0,0,0,100,0,0,0,0,0,0,20,80,0,0,0,0,980,0,-1
0,0,6,94,0,0,0,0,0,0,0,100,0,0,0,0,0,0,19,81,0,0,0,0,990,0,-1
0,0,1,99,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,1000,0,-1
0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,12,88,0,0,0,0,1010,0,-1
0,0,6,94,0,0,0,0,0,0,0,100,0,0,0,0,0,0,11,89,0,0,0,0,1020,0,-1
0,0,3,97,0,0,0,0,0,0,0,100,0,0,0,0,0,0,9,91,0,0,0,0,1030,0,-1
0,0,1,99,0,0,0,0,0,0,0,100,0,0,0,0,0,0,3,97,0,0,0,0,1040,0,-1
0,0,1,99,0,0,0,0,0,0,0,100,0,0,0,0,0,0,5,95,0,0,0,0,1050,0,-1
0,0,4,96,0,0,0,0,0,0,0,100,0,0,0,0,0,0,4,96,0,0,0,0,1060,0,-1
0,0,5,95,0,0,0,0,0,0,0,100,0,0,0,0,0,0,11,89,0,0,0,0,1070,0,-1
0,0,9,91,0,0,0,0,0,0,0,100,0,0,0,0,0,0,20,80,0,0,0,0,1080,0,-1
0,0,5,95,0,0,0,0,0,0,0,100,0,0,0,0,0,0,15,85,0,0,0,0,1090,0,-1
0,0,19,81,0,0,0,0,0,0,1,99,0,0,0,0,0,0,26,74,0,0,0,0,1100,0,-1
0,0,19,81,0,0,0,0,0,0,0,100,0,0,0,0,0,0,19,81,0,0,0,0,1110,0,-1
0,0,34,66,0,0,0,0,0,0,12,88,0,0,0,0,0,0,48,52,0,0,0,0,1120,0,-1
0,0,64,36,0,0,0,0,0,0,25,75,0,0,0,0,0,0,87,13,0,0,0,0,1130,0,-1
0,0,36,64,0,0,0,0,0,0,24,76,0,0,0,0,0,0,78,22,0,0,0,0,1140,0,-1
0,0,66,34,0,0,0,0,0,0,46,54,0,0,0,0,0,0,94,6,0,0,0,0,1150,0,-1
0,0,66,34,0,0,0,0,0,0,81,19,0,0,0,0,0,0,97,3,0,0,0,0,1160,0,-1
0,0,63,37,0,0,0,0,0,0,61,39,0,0,0,0,0,0,95,5,0,0,0,0,1170,0,-1
0,0,92,8,0,0,0,0,0,0,92,8,0,0,0,0,0,0,98,2,0,0,0,0,1180,0,-1
0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,1190,0,-1
0,0,97,3,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,1200,0,-1
0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,1210,0,-1
100,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,10,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,10,10,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,20,10,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,30,10,-1
100,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,98,2,0,0,0,0,0,0,40,10,-1
95,5,0,0,0,0,0,0,69,31,0,0,0,0,0,0,91,9,0,0,0,0,0,0,50,10,-1
100,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,99,1,0,0,0,0,0,0,60,10,-1
100,0,0,0,0,0,0,0,58,42,0,0,0,0,0,0,78,22,0,0,0,0,0,0,70,10,-1
98,2,0,0,0,0,0,0,56,44,0,0,0,0,0,0,79,21,0,0,0,0,0,0,80,10,-1
77,23,0,0,0,0,0,0,12,88,0,0,0,0,0,0,45,55,0,0,0,0,0,0,90,10,-1
7,93,0,0,0,0,0,0,0,100,0,0,0,0,0,0,3,97,0,0,0,0,0,0,100,10,-1
13,87,0,0,0,0,0,0,0,99,1,0,0,0,0,0,6,94,0,0,0,0,0,0,110,10,-1
3,97,0,0,0,0,0,0,0,58,42,0,0,0,0,0,0,100,0,0,0,0,0,0,120,10,-1
1,99,0,0,0,0,0,0,0,55,45,0,0,0,0,0,0,98,2,0,0,0,0,0,130,10,-1
0,100,0,0,0,0,0,0,0,63,37,0,0,0,0,0,0,96,4,0,0,0,0,0,140,10,-1
0,81,19,0,0,0,0,0,0,29,71,0,0,0,0,0,0,91,9,0,0,0,0,0,150,10,-1
0,66,30,3,1,0,0,0,0,12,86,2,0,0,0,0,0,80,20,0,0,0,0,0,160,10,-1
0,9,25,45,21,0,0,0,0,3,66,31,0,0,0,0,0,29,71,0,0,0,0,0,170,10,-1
0,0,14,46,40,0,0,0,0,0,40,60,0,0,0,0,0,10,90,0,0,0,0,0,180,10,-1
0,0,0,59,41,0,0,0,0,0,45,55,0,0,0,0,0,2,98,0,0,0,0,0,190,10,-1
0,0,0,72,17,4,7,0,0,0,81,19,0,0,0,0,0,16,84,0,0,0,0,0,200,10,-1
0,0,0,0,0,0,9,91,0,0,0,6,4,10,0,80,0,0,2,5,10,3,1,79,210,10,-1
0,0,0,0,0,0,10,90,0,0,0,0,0,13,26,61,0,0,0,0,3,36,21,40,220,10,-1
0,0,0,0,0,19,48,33,0,0,0,0,48,32,6,14,0,0,0,38,38,2,2,20,230,10,-1
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,240,10,-1
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,250,10,-1
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,260,10,-1
0,0,1,0,3,2,1,93,0,0,0,4,1,1,1,93,0,0,1,4,2,1,2,90,270,10,-1
0,0,0,3,4,5,3,85,0,0,1,4,4,6,10,75,0,0,2,4,3,9,10,72,280,10,-1
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,290,10,-1
0,0,3,5,18,23,11,40,0,0,1,21,22,6,6,44,0,1,4,16,30,3,0,46,300,10,-1
0,0,0,0,1,3,6,90,0,0,0,0,7,3,17,73,0,0,0,5,3,4,5,83,310,10,-1
2,3,1,8,6,26,6,48,0,0,9,20,13,8,8,42,3,12,9,14,9,3,6,44,320,10,-1
94,6,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,330,10,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,340,10,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,350,10,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,360,10,-1
95,2,2,1,0,0,0,0,96,4,0,0,0,0,0,0,100,0,0,0,0,0,0,0,370,10,-1
99,1,0,0,0,0,0,0,98,2,0,0,0,0,0,0,92,8,0,0,0,0,0,0,380,10,-1
97,3,0,0,0,0,0,0,91,8,1,0,0,0,0,0,88,10,2,0,0,0,0,0,390,10,-1
69,23,7,1,0,0,0,0,52,32,12,4,0,0,0,0,54,32,10,4,0,0,0,0,400,10,-1
25,50,20,5,0,0,0,0,14,40,33,12,1,0,0,0,16,35,29,17,3,0,0,0,410,10,-1
55,39,6,0,0,0,0,0,37,43,13,7,0,0,0,0,43,29,19,8,1,0,0,0,420,10,-1
60,37,3,0,0,0,0,0,48,34,14,4,0,0,0,0,48,39,11,2,0,0,0,0,430,10,-1
74,22,4,0,0,0,0,0,55,35,9,1,0,0,0,0,65,28,6,1,0,0,0,0,440,10,-1
60,30,8,2,0,0,0,0,35,38,14,11,1,1,0,0,35,36,11,15,3,0,0,0,450,10,-1
21,48,21,6,3,1,0,0,7,36,16,21,13,2,5,0,15,25,13,20,17,5,2,3,460,10,-1
16,42,34,7,1,0,0,0,13,19,24,25,18,1,0,0,11,18,26,16,14,8,4,3,470,10,-1
7,59,25,7,2,0,0,0,0,18,32,30,13,7,0,0,3,19,26,34,11,5,0,2,480,10,-1
22,51,24,2,1,0,0,0,19,25,27,17,9,3,0,0,17,25,15,21,11,5,4,2,490,10,-1
82,16,2,0,0,0,0,0,75,24,1,0,0,0,0,0,81,12,5,2,0,0,0,0,500,10,-1
93,7,0,0,0,0,0,0,66,34,0,0,0,0,0,0,84,16,0,0,0,0,0,0,510,10,-1
78,22,0,0,0,0,0,0,48,35,17,0,0,0,0,0,55,34,11,0,0,0,0,0,520,10,-1
44,56,0,0,0,0,0,0,30,40,25,5,0,0,0,0,41,46,11,2,0,0,0,0,530,10,-1
55,40,4,1,0,0,0,0,14,71,14,1,0,0,0,0,38,59,3,0,0,0,0,0,540,10,-1
45,44,11,0,0,0,0,0,30,24,31,15,0,0,0,0,33,35,24,5,2,0,1,0,550,10,-1
62,26,11,1,0,0,0,0,52,31,11,6,0,0,0,0,57,33,8,2,0,0,0,0,560,10,-1
79,18,3,0,0,0,0,0,84,15,1,0,0,0,0,0,91,9,0,0,0,0,0,0,570,10,-1
78,21,1,0,0,0,0,0,67,30,3,0,0,0,0,0,84,16,0,0,0,0,0,0,580,10,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,590,10,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,600,10,-1
94,4,2,0,0,0,0,0,94,5,1,0,0,0,0,0,99,1,0,0,0,0,0,0,610,10,-1
73,24,2,1,0,0,0,0,83,16,1,0,0,0,0,0,96,3,1,0,0,0,0,0,620,10,-1
88,7,2,2,0,1,0,0,91,6,3,0,0,0,0,0,95,5,0,0,0,0,0,0,630,10,-1
92,8,0,0,0,0,0,0,92,8,0,0,0,0,0,0,98,2,0,0,0,0,0,0,640,10,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,650,10,-1
90,10,0,0,0,0,0,0,93,6,0,1,0,0,0,0,93,6,1,0,0,0,0,0,660,10,-1
71,27,2,0,0,0,0,0,50,36,11,3,0,0,0,0,62,27,11,0,0,0,0,0,670,10,-1
36,51,12,1,0,0,0,0,19,39,31,8,3,0,0,0,29,36,25,9,1,0,0,0,680,10,-1
20,55,20,5,0,0,0,0,15,21,31,24,8,1,0,0,17,31,35,16,1,0,0,0,690,10,-1
38,53,8,1,0,0,0,0,26,47,19,7,1,0,0,0,42,41,8,7,2,0,0,0,700,10,-1
18,55,21,5,1,0,0,0,6,31,35,23,3,1,1,0,15,41,28,12,4,0,0,0,710,10,-1
37,48,11,3,1,0,0,0,39,23,27,10,1,0,0,0,43,29,23,5,0,0,0,0,720,10,-1
46,38,3,6,2,2,1,2,56,29,10,4,1,0,0,0,73,23,4,0,0,0,0,0,730,10,-1
76,19,2,1,2,0,0,0,78,14,6,2,0,0,0,0,84,12,4,0,0,0,0,0,740,10,-1
36,50,7,5,2,0,0,0,41,36,17,5,1,0,0,0,57,23,17,3,0,0,0,0,750,10,-1
10,9,11,13,57,0,0,0,0,10,20,10,57,3,0,0,0,4,27,9,29,31,0,0,760,10,-1
0,0,0,0,100,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,14,86,0,0,770,10,-1
0,0,0,0,100,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,34,66,0,0,780,10,-1
0,0,0,0,100,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,45,55,0,0,790,10,-1
0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,73,27,0,0,800,10,-1
0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,94,6,0,0,810,10,-1
0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,98,2,0,0,820,10,-1
0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,99,1,0,0,830,10,-1
0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,840,10,-1
0,0,0,4,96,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,99,1,0,0,850,10,-1
0,0,0,5,95,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,860,10,-1
0,0,0,7,93,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,870,10,-1
0,0,0,25,75,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,880,10,-1
0,0,0,27,73,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,890,10,-1
0,0,0,56,44,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,900,10,-1
0,0,0,68,32,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,99,0,0,0,910,10,-1
0,0,0,89,11,0,0,0,0,0,0,4,96,0,0,0,0,0,0,3,97,0,0,0,920,10,-1
0,0,0,95,5,0,0,0,0,0,0,21,79,0,0,0,0,0,0,26,74,0,0,0,930,10,-1
0,0,0,99,1,0,0,0,0,0,0,62,38,0,0,0,0,0,0,56,44,0,0,0,940,10,-1
0,0,0,100,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,87,13,0,0,0,950,10,-1
0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2,96,2,0,0,0,960,10,-1
0,0,2,98,0,0,0,0,0,0,0,100,0,0,0,0,0,0,14,86,0,0,0,0,970,10,-1
0,0,2,98,0,0,0,0,0,0,0,100,0,0,0,0,0,0,16,84,0,0,0,0,980,10,-1
0,0,1,99,0,0,0,0,0,0,0,100,0,0,0,0,0,0,17,83,0,0,0,0,990,10,-1
0,0,4,96,0,0,0,0,0,0,0,100,0,0,0,0,0,0,13,87,0,0,0,0,1000,10,-1
0,0,3,97,0,0,0,0,0,0,0,100,0,0,0,0,0,0,5,95,0,0,0,0,1010,10,-1
0,0,5,95,0,0,0,0,0,0,0,100,0,0,0,0,0,0,7,93,0,0,0,0,1020,10,-1
0,0,1,99,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2,98,0,0,0,0,1030,10,-1
0,0,1,99,0,0,0,0,0,0,0,100,0,0,0,0,0,0,7,93,0,0,0,0,1040,10,-1
0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,1050,10,-1
0,0,10,90,0,0,0,0,0,0,0,100,0,0,0,0,0,0,12,88,0,0,0,0,1060,10,-1
0,0,7,93,0,0,0,0,0,0,0,100,0,0,0,0,0,0,3,97,0,0,0,0,1070,10,-1
0,0,20,80,0,0,0,0,0,0,1,99,0,0,0,0,0,0,22,78,0,0,0,0,1080,10,-1
0,0,6,94,0,0,0,0,0,0,1,99,0,0,0,0,0,0,3,97,0,0,0,0,1090,10,-1
0,0,11,89,0,0,0,0,0,0,0,100,0,0,0,0,0,0,5,95,0,0,0,0,1100,10,-1
0,0,20,80,0,0,0,0,0,0,0,100,0,0,0,0,0,0,22,78,0,0,0,0,1110,10,-1
0,0,34,66,0,0,0,0,0,0,2,98,0,0,0,0,0,0,27,73,0,0,0,0,1120,10,-1
0,0,54,46,0,0,0,0,0,0,8,92,0,0,0,0,0,0,60,40,0,0,0,0,1130,10,-1
0,0,22,78,0,0,0,0,0,0,5,95,0,0,0,0,0,0,47,53,0,0,0,0,1140,10,-1
0,0,38,62,0,0,0,0,0,0,38,62,0,0,0,0,0,0,67,33,0,0,0,0,1150,10,-1
0,0,70,30,0,0,0,0,0,0,59,41,0,0,0,0,0,0,91,9,0,0,0,0,1160,10,-1
0,0,48,52,0,0,0,0,0,0,26,74,0,0,0,0,0,0,79,21,0,0,0,0,1170,10,-1
0,0,71,29,0,0,0,0,0,0,63,37,0,0,0,0,0,0,90,10,0,0,0,0,1180,10,-1
0,0,94,6,0,0,0,0,0,0,100,0,0,0,0,0,0,0,99,1,0,0,0,0,1190,10,-1
0,0,97,3,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,1200,10,-1
0,0,97,3,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,1210,10,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,20,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,10,20,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,20,20,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,30,20,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,40,20,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,50,20,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,60,20,-1
100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,70,20,-1
100,0,0,0,0,0,0,0,94,6,0,0,0,0,0,0,92,8,0,0,0,0,0,0,80,20,-1
